id,lead_id,source_category,created_at,preferred_location,timezone_location,current_status
424,224204a2de9b570c10bbd4925cda0791,Online,2023-10-27T02:18:18.147Z,BEKASI,Asia/Jakarta,Maybe
425,224204a2de9b570c10bbd4925cda0791,Online,2023-10-27T02:18:18.147Z,BEKASI,Asia/Jakarta,Deal
426,f126b8e19970f2e2133bbb44309d2564,Online,2024-04-21T02:24:51.491Z,THAMRIN,Asia/Jakarta,Warm
427,f126b8e19970f2e2133bbb44309d2564,Online,2024-04-21T02:24:51.491Z,THAMRIN,Asia/Jakarta,Lost
428,ad2ca3119d04819c48a04f99c05f0546,Online,2024-06-18T23:40:40.400Z,CIKARANG,Asia/Jakarta,Warm
429,ad2ca3119d04819c48a04f99c05f0546,Online,2024-06-18T23:40:40.400Z,CIKARANG,Asia/Jakarta,Warm
430,ec618885c3a1a0fca203ea7f547bcdaa,Online,2024-05-06T18:34:04.916Z,THAMRIN,Asia/Jakarta,Maybe
431,b4091b36606720eafebb34af3bcf09d8,Online,2024-07-04T13:38:14.237Z,BSD,Asia/Jakarta,Fresh
432,b4091b36606720eafebb34af3bcf09d8,Online,2024-07-04T13:38:14.237Z,BSD,Asia/Jakarta,Deal
433,b4091b36606720eafebb34af3bcf09d8,Online,2024-07-04T13:38:14.237Z,BSD,Asia/Jakarta,Fresh
434,fec2dc4cb89143c60366af24cbee9515,Online,2024-02-20T23:49:27.906Z,CIPUTAT,Asia/Jakarta,Appointment
435,44d7d9f1e8d640d2369e75bc7a2a04c2,Offline,2024-03-09T03:11:21.804Z,BEKASI,Asia/Jakarta,Follow Up
436,44d7d9f1e8d640d2369e75bc7a2a04c2,Offline,2024-03-09T03:11:21.804Z,BEKASI,Asia/Jakarta,Warm
437,44d7d9f1e8d640d2369e75bc7a2a04c2,Offline,2024-03-09T03:11:21.804Z,BEKASI,Asia/Jakarta,Lost
438,a043bae1603803a839c0cb52f511d9cb,Online,2024-08-24T04:24:57.387Z,BENHIL,Asia/Jakarta,Lost
439,b206bf2dee568b1ee99f0b5767d4722c,Offline,2024-08-29T17:56:40.521Z,BENHIL,Asia/Jakarta,Warm
440,512745aeb7c8191674d7b762c9143699,Offline,2024-05-02T07:41:00.812Z,BINTARO,Asia/Jakarta,Lost
441,512745aeb7c8191674d7b762c9143699,Offline,2024-05-02T07:41:00.812Z,BINTARO,Asia/Jakarta,Appointment
442,224204a2de9b570c10bbd4925cda0791,Online,2023-10-27T02:18:18.147Z,BEKASI,Asia/Jakarta,Fresh
443,224204a2de9b570c10bbd4925cda0791,Online,2023-10-27T02:18:18.147Z,BEKASI,Asia/Jakarta,Maybe
444,224204a2de9b570c10bbd4925cda0791,Online,2023-10-27T02:18:18.147Z,BEKASI,Asia/Jakarta,Maybe
445,0d1dd9878ce7ca57201e5b8237782546,Online,2024-04-20T04:42:00.053Z,DEPOK,Asia/Jakarta,Appointment
446,adadc16800276c9d1803de701ee90e5f,Online,2024-06-19T03:31:11.840Z,BSD,Asia/Jakarta,Fresh
447,2244c5fb797206d6d76da949b7265baf,Offline,2024-01-05T13:28:47.385Z,PIK,Asia/Jakarta,Warm
448,303528c5028f6575de2382c005913003,Online,2024-02-19T06:10:05.069Z,CIKARANG,Asia/Jakarta,Appointment
449,b5f631878f066f1541fa3bace0fbe0d2,Online,2024-03-20T09:54:27.159Z,SENAYAN,Asia/Jakarta,Appointment
450,4db4c0d1dbdb83cc4ae6ff58049cddeb,Online,2024-06-20T06:06:50.602Z,SETIABUDI,Asia/Jakarta,Appointment
451,bfc827cc1eb1405893274fcb78e3d286,Online,2024-03-30T22:00:47.445Z,ADITYAWARMAN,Asia/Jakarta,Warm
452,cc419939df4949460cdb23982bb39dae,Online,2024-08-28T15:15:03.276Z,KEMANG,Asia/Jakarta,Fresh
453,20f9c7e9b662bedec3cb78e127885c7d,Offline,2024-02-13T17:30:43.850Z,PASAR MINGGU,Asia/Jakarta,Warm
454,9bf539715bea8dd25d2ee54e3739fcf8,Online,2024-04-22T13:45:04.857Z,PONDOK INDAH,Asia/Jakarta,Warm
455,b702342ef2f014fabedb1ff9bbabb2af,Online,2024-06-04T10:38:08.712Z,SENAYAN,Asia/Jakarta,Warm
456,b702342ef2f014fabedb1ff9bbabb2af,Online,2024-06-04T10:38:08.712Z,SENAYAN,Asia/Jakarta,Fresh
457,b702342ef2f014fabedb1ff9bbabb2af,Online,2024-06-04T10:38:08.712Z,SENAYAN,Asia/Jakarta,Fresh
458,27731e8ff647e7353c559c24b07bb270,Online,2024-02-16T16:14:17.484Z,DEPOK,Asia/Jakarta,Lost
459,4db4c0d1dbdb83cc4ae6ff58049cddeb,Online,2024-06-20T06:06:50.602Z,SETIABUDI,Asia/Jakarta,Appointment
460,024d3c362f19c6a6576767a1919febff,Online,2023-09-22T07:52:46.753Z,KEMANG,Asia/Jakarta,Fresh
461,024d3c362f19c6a6576767a1919febff,Online,2023-09-22T07:52:46.753Z,KEMANG,Asia/Jakarta,Deal
462,3d53c156141d332936bf1c7509f2dc4c,Online,2024-06-28T11:57:16.362Z,SUDIRMAN,Asia/Jakarta,Warm
463,01b808a5759555c9ec68a8b8f2d5bba2,Offline,2023-11-16T05:58:04.095Z,PLUIT,Asia/Jakarta,Lost
464,49eb74c699f69cdadacbacd182c9a929,Online,2024-06-26T22:21:11.512Z,CILANDAK,Asia/Jakarta,Maybe
465,cc4cc8256f5a10bf7ce0d45b6d5e06e6,Online,2023-09-29T16:06:21.013Z,CILANDAK,Asia/Jakarta,Warm
466,cc4cc8256f5a10bf7ce0d45b6d5e06e6,Online,2023-09-29T16:06:21.013Z,CILANDAK,Asia/Jakarta,Warm
467,cc4cc8256f5a10bf7ce0d45b6d5e06e6,Online,2023-09-29T16:06:21.013Z,CILANDAK,Asia/Jakarta,Deal
468,ac339188f52bb17bcf0f76a6a590e81a,Online,2024-06-26T03:56:42.076Z,PLUIT,Asia/Jakarta,Fresh
469,12c8c578700ae6a1b42616c8f50429b8,Online,2024-03-01T10:33:59.054Z,BINTARO,Asia/Jakarta,Lost
470,c29d43d92058d87efa9886ead776a133,Online,2024-04-24T08:56:50.796Z,CIKARANG,Asia/Jakarta,Warm
471,c29d43d92058d87efa9886ead776a133,Online,2024-04-24T08:56:50.796Z,CIKARANG,Asia/Jakarta,No Response
472,c29d43d92058d87efa9886ead776a133,Online,2024-04-24T08:56:50.796Z,CIKARANG,Asia/Jakarta,Fresh
473,d59c0b7cd06b5bc7c5ec31f4a6060a76,Online,2024-06-16T00:52:59.616Z,CIKARANG,Asia/Jakarta,Appointment
474,3777b54c1daa2f3228f362a609396b3c,Offline,2023-09-25T07:08:11.591Z,KEMANG,Asia/Jakarta,Warm
475,3777b54c1daa2f3228f362a609396b3c,Offline,2023-09-25T07:08:11.591Z,KEMANG,Asia/Jakarta,Warm
476,875299d38685f9b17b2bffc71e17bf1a,Offline,2023-12-31T08:42:30.627Z,ADITYAWARMAN,Asia/Jakarta,Fresh
477,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Maybe
478,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Maybe
479,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Deal
480,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Fresh
481,43caf72a0a465cc0be2c71eb953a5c51,Offline,2024-08-03T19:55:40.204Z,CIPUTAT,Asia/Jakarta,Appointment
482,c2666708bfec800b3e418410f7886a2f,Online,2024-06-18T07:35:02.192Z,SUDIRMAN,Asia/Jakarta,Deal
483,cea506067f009fe81674cef8b2e33d4b,Offline,2024-07-31T17:22:43.230Z,GAJAH MADA,Asia/Jakarta,Fresh
484,b5f631878f066f1541fa3bace0fbe0d2,Online,2024-03-20T09:54:27.159Z,SENAYAN,Asia/Jakarta,Fresh
485,2389fc43483c48a00f730d66e10dc81a,Offline,2024-01-09T00:56:38.843Z,BOGOR,Asia/Jakarta,Maybe
486,3191c39a46b73c046fc4ec245509a08d,Offline,2024-02-11T21:53:41.352Z,THAMRIN,Asia/Jakarta,Lost
487,38c461a3f5fc86e707d4f0e79d65a980,Offline,2024-04-06T16:18:02.071Z,KELAPA GADING,Asia/Jakarta,Lost
488,482911bead25526dbec9f53d32f03b3e,Online,2024-07-12T03:57:51.221Z,SENAYAN,Asia/Jakarta,Follow Up
489,02d5cecd26b065930ba2224fc6eb76c9,Online,2023-10-11T06:08:48.080Z,SUDIRMAN,Asia/Jakarta,Deal
490,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Lost
491,7b7b8a6e170d7e8cd0c62a235a16d5c8,Online,2023-10-11T17:44:50.703Z,PIK,Asia/Jakarta,Fresh
492,6c69551efc586d77d7e248572e6af6a9,Online,2024-04-28T18:04:33.515Z,BENHIL,Asia/Jakarta,Warm
493,adadc16800276c9d1803de701ee90e5f,Online,2024-06-19T03:31:11.840Z,BSD,Asia/Jakarta,Fresh
494,c162429b621241498c1bfe9dd1d7d69f,Online,2024-05-26T05:22:05.539Z,KEMANG,Asia/Jakarta,Warm
495,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Fresh
496,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Maybe
497,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Lost
498,a9c9b1e1c41c76a7826c8f2aecb5f881,Online,2024-04-19T17:13:35.403Z,SETIABUDI,Asia/Jakarta,Follow Up
499,8e3b36a45c17ff134eee52db9fa0d4af,Online,2023-10-15T19:52:23.911Z,KEMANG,Asia/Jakarta,Maybe
500,e97fa7955927176b3016bf7f88d641dc,Offline,2024-04-10T00:04:04.377Z,PASAR MINGGU,Asia/Jakarta,Deal
501,b2435ad84e0ad052f27b81fb2058605e,Offline,2023-09-16T11:50:49.920Z,MENTENG,Asia/Jakarta,Deal
502,b2435ad84e0ad052f27b81fb2058605e,Offline,2023-09-16T11:50:49.920Z,MENTENG,Asia/Jakarta,Fresh
503,fe2f88a4efcfacbe5170a109355938cc,Online,2023-10-03T11:06:39.551Z,TANGERANG,Asia/Jakarta,Lost
504,fe2f88a4efcfacbe5170a109355938cc,Online,2023-10-03T11:06:39.551Z,TANGERANG,Asia/Jakarta,Warm
505,fe2f88a4efcfacbe5170a109355938cc,Online,2023-10-03T11:06:39.551Z,TANGERANG,Asia/Jakarta,Follow Up
506,fe2f88a4efcfacbe5170a109355938cc,Online,2023-10-03T11:06:39.551Z,TANGERANG,Asia/Jakarta,Follow Up
507,6f98b9fda73ac4098320302fc5698b11,Online,2024-07-19T05:58:06.572Z,PASAR MINGGU,Asia/Jakarta,Deal
508,209a752b4c370888e46cf0feb64e5524,Online,2023-11-26T20:24:50.906Z,SUDIRMAN,Asia/Jakarta,Fresh
509,9503c106f9fc0b905fe68bc18aeff59e,Offline,2024-01-18T11:44:45.354Z,BEKASI,Asia/Jakarta,Follow Up
510,9503c106f9fc0b905fe68bc18aeff59e,Offline,2024-01-18T11:44:45.354Z,BEKASI,Asia/Jakarta,Fresh
511,9a277560f6cd4674d26e03c1805307aa,Online,2024-03-12T00:50:44.828Z,KEMANG,Asia/Jakarta,Warm
512,35b59b592fdcf820090759c52cd02b21,Online,2024-01-20T17:01:11.983Z,BENHIL,Asia/Jakarta,Fresh
513,2b488b91baf7bef4958f5298a729bf00,Online,2023-10-16T19:08:50.755Z,TANGERANG,Asia/Jakarta,Fresh
514,2b488b91baf7bef4958f5298a729bf00,Online,2023-10-16T19:08:50.755Z,TANGERANG,Asia/Jakarta,Fresh
515,7f6181573c3dfe3eaa9c516827e32726,Offline,2024-06-03T06:33:34.952Z,TEBET,Asia/Jakarta,Lost
516,bd4049e57a8e284c5bab054a39a66561,Offline,2024-03-04T10:11:41.331Z,PASAR MINGGU,Asia/Jakarta,Appointment
517,868ed952960d3df56ccb0eb95c9dc372,Online,2024-08-29T04:24:19.367Z,SETIABUDI,Asia/Jakarta,Fresh
518,868ed952960d3df56ccb0eb95c9dc372,Online,2024-08-29T04:24:19.367Z,SETIABUDI,Asia/Jakarta,Appointment
519,868ed952960d3df56ccb0eb95c9dc372,Online,2024-08-29T04:24:19.367Z,SETIABUDI,Asia/Jakarta,Follow Up
520,868ed952960d3df56ccb0eb95c9dc372,Online,2024-08-29T04:24:19.367Z,SETIABUDI,Asia/Jakarta,Deal
521,81dbdeef9e1c0ea4f3712e5e3e67e73f,Offline,2024-05-21T07:43:22.104Z,BENHIL,Asia/Jakarta,Appointment
522,81dbdeef9e1c0ea4f3712e5e3e67e73f,Offline,2024-05-21T07:43:22.104Z,BENHIL,Asia/Jakarta,Maybe
523,81dbdeef9e1c0ea4f3712e5e3e67e73f,Offline,2024-05-21T07:43:22.104Z,BENHIL,Asia/Jakarta,Warm
524,81dbdeef9e1c0ea4f3712e5e3e67e73f,Offline,2024-05-21T07:43:22.104Z,BENHIL,Asia/Jakarta,Warm
525,4fc4e80bed04ba26d42bf46228bec1d1,Online,2024-04-06T09:48:25.955Z,PONDOK INDAH,Asia/Jakarta,Deal
526,21f0e0c612fe352eb1c7b2bda36ae9bd,Online,2023-12-02T09:29:52.060Z,BINTARO,Asia/Jakarta,Warm
527,21f0e0c612fe352eb1c7b2bda36ae9bd,Online,2023-12-02T09:29:52.060Z,BINTARO,Asia/Jakarta,Fresh
528,4fc4e80bed04ba26d42bf46228bec1d1,Online,2024-04-06T09:48:25.955Z,PONDOK INDAH,Asia/Jakarta,Warm
529,4fc4e80bed04ba26d42bf46228bec1d1,Online,2024-04-06T09:48:25.955Z,PONDOK INDAH,Asia/Jakarta,Lost
530,78b1a52d76c3c5815c5a2c63c667dc50,Online,2023-09-04T20:43:43.734Z,DEPOK,Asia/Jakarta,Fresh
531,960d23c5eb40f1b7cba7c13b49786b5b,Online,2023-12-07T15:15:07.236Z,KEMANG,Asia/Jakarta,Warm
532,960d23c5eb40f1b7cba7c13b49786b5b,Online,2023-12-07T15:15:07.236Z,KEMANG,Asia/Jakarta,Fresh
533,d92817080d4d65d248389498e9efa063,Offline,2023-09-24T01:34:23.142Z,THAMRIN,Asia/Jakarta,No Response
534,d92817080d4d65d248389498e9efa063,Offline,2023-09-24T01:34:23.142Z,THAMRIN,Asia/Jakarta,Warm
535,d92817080d4d65d248389498e9efa063,Offline,2023-09-24T01:34:23.142Z,THAMRIN,Asia/Jakarta,Deal
536,d92817080d4d65d248389498e9efa063,Offline,2023-09-24T01:34:23.142Z,THAMRIN,Asia/Jakarta,Fresh
537,13be5f04815d02e4421150340961c7eb,Offline,2023-10-20T05:38:59.716Z,PIK,Asia/Jakarta,Follow Up
538,13be5f04815d02e4421150340961c7eb,Offline,2023-10-20T05:38:59.716Z,PIK,Asia/Jakarta,Fresh
539,9c1299f11ccdee4a97269a66eb07455c,Online,2024-07-24T07:53:57.503Z,TANGERANG,Asia/Jakarta,Deal
540,9c1299f11ccdee4a97269a66eb07455c,Online,2024-07-24T07:53:57.503Z,TANGERANG,Asia/Jakarta,Fresh
541,4efd6dfd132537ad5f5b2eaa38fc3091,Online,2024-08-23T23:29:16.722Z,ALAM SUTERA,Asia/Jakarta,Warm
542,4efd6dfd132537ad5f5b2eaa38fc3091,Online,2024-08-23T23:29:16.722Z,ALAM SUTERA,Asia/Jakarta,Warm
543,6aa1f3bded7458d3e58156f71ed8481b,Offline,2023-09-14T22:18:39.240Z,BSD,Asia/Jakarta,Fresh
544,f44ffcbb778eb498e65c20f1eab3d484,Online,2024-06-14T17:36:15.600Z,KUNINGAN,Asia/Jakarta,Warm
545,f44ffcbb778eb498e65c20f1eab3d484,Online,2024-06-14T17:36:15.600Z,KUNINGAN,Asia/Jakarta,Lost
546,ea10fc1092a0e3888ef1222f8acdd5fa,Online,2023-10-28T04:59:01.528Z,CIKINI,Asia/Jakarta,Follow Up
547,ef25297cbfe6496052d9c8a3deeb9324,Online,2024-03-26T03:51:13.616Z,TANGERANG,Asia/Jakarta,Deal
548,028e1cb39bf3212bfcffab8442bb253f,Offline,2023-12-01T22:32:28.809Z,TEBET,Asia/Jakarta,Deal
549,27c4b7cd512e27fc37a3b5ac1264bc86,Online,2024-03-03T07:29:43.268Z,SENAYAN,Asia/Jakarta,Fresh
550,867245f9e2c0176963851a9843f03fcc,Online,2023-10-17T14:20:06.007Z,TEBET,Asia/Jakarta,Warm
551,e69da9e5f12613736fd45a8e41ebe67c,Online,2024-04-09T18:52:08.607Z,SUDIRMAN,Asia/Jakarta,Appointment
552,e69da9e5f12613736fd45a8e41ebe67c,Online,2024-04-09T18:52:08.607Z,SUDIRMAN,Asia/Jakarta,Lost
553,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Lost
554,f0484e9f062dccf3ca63d1f4e1bf27ac,Online,2023-10-16T13:14:26.533Z,KELAPA GADING,Asia/Jakarta,Follow Up
555,1bdbfe38cefafb4a53f5e2e90028b761,Offline,2024-05-10T22:14:36.079Z,SETIABUDI,Asia/Jakarta,Warm
556,469ba65475412a11f41ca549a96f977c,Online,2024-07-09T00:29:34.000Z,DEPOK,Asia/Jakarta,Warm
557,469ba65475412a11f41ca549a96f977c,Online,2024-07-09T00:29:34.000Z,DEPOK,Asia/Jakarta,Lost
558,1c4bd9b96ccf263b9e5f26b427873665,Offline,2024-01-31T18:28:51.242Z,ADITYAWARMAN,Asia/Jakarta,Warm
559,21f0e0c612fe352eb1c7b2bda36ae9bd,Online,2023-12-02T09:29:52.060Z,BINTARO,Asia/Jakarta,Fresh
560,b7a010a92266f7b4943e416fb606df91,Online,2024-03-04T09:50:31.320Z,GADING SERPONG,Asia/Jakarta,No Response
561,cc419939df4949460cdb23982bb39dae,Online,2024-08-28T15:15:03.276Z,KEMANG,Asia/Jakarta,No Response
562,cc419939df4949460cdb23982bb39dae,Online,2024-08-28T15:15:03.276Z,KEMANG,Asia/Jakarta,Warm
563,cc419939df4949460cdb23982bb39dae,Online,2024-08-28T15:15:03.276Z,KEMANG,Asia/Jakarta,Warm
564,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Fresh
565,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Fresh
566,5addd4740a6eef8eeed007415b60638e,Online,2024-08-20T14:47:37.499Z,GAJAH MADA,Asia/Jakarta,Follow Up
567,81e425f4e6ec4daa07a2ad08ced37796,Online,2023-11-13T03:05:08.199Z,SERPONG,Asia/Jakarta,Lost
568,81e425f4e6ec4daa07a2ad08ced37796,Online,2023-11-13T03:05:08.199Z,SERPONG,Asia/Jakarta,Warm
569,cf75e3c3e940e8836bd4340a65cf7627,Online,2024-08-29T20:34:07.280Z,SERPONG,Asia/Jakarta,Maybe
570,02e413313ad5757abeadbc12c2cedb66,Online,2024-03-08T15:22:22.685Z,CIKARANG,Asia/Jakarta,Warm
571,76dbff4a304e140895ed70965a4bab40,Online,2024-06-02T12:16:57.664Z,SENAYAN,Asia/Jakarta,No Response
572,76dbff4a304e140895ed70965a4bab40,Online,2024-06-02T12:16:57.664Z,SENAYAN,Asia/Jakarta,Maybe
573,76dbff4a304e140895ed70965a4bab40,Online,2024-06-02T12:16:57.664Z,SENAYAN,Asia/Jakarta,Fresh
574,1e9b37ea22b8b695f27cd22a969748fa,Online,2024-08-09T14:49:33.549Z,BEKASI,Asia/Jakarta,Fresh
575,2b488b91baf7bef4958f5298a729bf00,Online,2023-10-16T19:08:50.755Z,TANGERANG,Asia/Jakarta,Warm
576,2a9d2a0f1052b6cedb0235a852e55cba,Online,2024-04-24T22:19:33.495Z,THAMRIN,Asia/Jakarta,Appointment
577,29a7f541c268322b00c1a90e2edc3771,Online,2024-05-03T23:41:01.642Z,SETIABUDI,Asia/Jakarta,Warm
578,29a7f541c268322b00c1a90e2edc3771,Online,2024-05-03T23:41:01.642Z,SETIABUDI,Asia/Jakarta,Maybe
579,024d3c362f19c6a6576767a1919febff,Online,2023-09-22T07:52:46.753Z,KEMANG,Asia/Jakarta,Fresh
580,024d3c362f19c6a6576767a1919febff,Online,2023-09-22T07:52:46.753Z,KEMANG,Asia/Jakarta,Lost
581,040dea52780e58f0e7ab127d36939cc3,Online,2024-07-10T01:36:38.642Z,BSD,Asia/Jakarta,Warm
582,040dea52780e58f0e7ab127d36939cc3,Online,2024-07-10T01:36:38.642Z,BSD,Asia/Jakarta,Appointment
583,040dea52780e58f0e7ab127d36939cc3,Online,2024-07-10T01:36:38.642Z,BSD,Asia/Jakarta,Deal
584,cf9ea8954cbab8359d51bd10e7758986,Online,2024-03-12T17:24:26.651Z,BINTARO,Asia/Jakarta,Warm
585,cf9ea8954cbab8359d51bd10e7758986,Online,2024-03-12T17:24:26.651Z,BINTARO,Asia/Jakarta,Warm
586,cf9ea8954cbab8359d51bd10e7758986,Online,2024-03-12T17:24:26.651Z,BINTARO,Asia/Jakarta,Appointment
587,cf9ea8954cbab8359d51bd10e7758986,Online,2024-03-12T17:24:26.651Z,BINTARO,Asia/Jakarta,Fresh
588,b333b203f4d880c60b97f90a1b1ddafd,Online,2023-11-17T13:15:56.697Z,TANGERANG,Asia/Jakarta,Lost
589,b333b203f4d880c60b97f90a1b1ddafd,Online,2023-11-17T13:15:56.697Z,TANGERANG,Asia/Jakarta,Fresh
590,8eb743ac8a41445823bb168636e9bdc6,Online,2024-01-15T14:37:46.305Z,BEKASI,Asia/Jakarta,Fresh
591,7321d1cde05c262dcc276a374b784c7d,Online,2024-04-09T12:41:38.451Z,SERPONG,Asia/Jakarta,Maybe
592,7321d1cde05c262dcc276a374b784c7d,Online,2024-04-09T12:41:38.451Z,SERPONG,Asia/Jakarta,Maybe
593,28d0f8586f04f8ca79b8f5831d334df9,Online,2024-01-18T10:43:47.284Z,SENAYAN,Asia/Jakarta,Warm
594,b6f7c5ced964ce19840b08863c616948,Online,2024-04-25T15:08:28.282Z,ALAM SUTERA,Asia/Jakarta,Lost
595,b6f7c5ced964ce19840b08863c616948,Online,2024-04-25T15:08:28.282Z,ALAM SUTERA,Asia/Jakarta,Warm
596,4e0990009530eda5119a44a6b889fd97,Online,2023-11-06T07:00:26.574Z,PASAR MINGGU,Asia/Jakarta,Fresh
597,4e0990009530eda5119a44a6b889fd97,Online,2023-11-06T07:00:26.574Z,PASAR MINGGU,Asia/Jakarta,Appointment
598,4e0990009530eda5119a44a6b889fd97,Online,2023-11-06T07:00:26.574Z,PASAR MINGGU,Asia/Jakarta,Follow Up
599,4e0990009530eda5119a44a6b889fd97,Online,2023-11-06T07:00:26.574Z,PASAR MINGGU,Asia/Jakarta,Warm
600,7e52e7028d3e8822a97d2cae1d7f92b8,Online,2023-12-10T16:09:41.132Z,BSD,Asia/Jakarta,Maybe
601,1c4bd9b96ccf263b9e5f26b427873665,Offline,2024-01-31T18:28:51.242Z,ADITYAWARMAN,Asia/Jakarta,Appointment
602,1c4bd9b96ccf263b9e5f26b427873665,Offline,2024-01-31T18:28:51.242Z,ADITYAWARMAN,Asia/Jakarta,Fresh
603,f63441593f9256b49366cce2a910d5d4,Online,2024-05-22T01:52:53.466Z,SENAYAN,Asia/Jakarta,Fresh
604,a033a490e6c7fbce9415a6ec22cbfa10,Offline,2024-02-22T08:09:32.391Z,CIKINI,Asia/Jakarta,Warm
605,a033a490e6c7fbce9415a6ec22cbfa10,Offline,2024-02-22T08:09:32.391Z,CIKINI,Asia/Jakarta,Fresh
606,fd389e1bcc1b77e10f31a72af06011cc,Online,2024-01-06T03:58:18.398Z,KEMANG,Asia/Jakarta,Maybe
607,e0c45289c21d93e27440cea2759a64d3,Online,2024-03-06T15:49:32.109Z,KUNINGAN,Asia/Jakarta,Lost
608,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Appointment
609,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Warm
610,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Fresh
611,0e4ad32052099511f24ab98fb50c5edc,Offline,2023-09-26T05:09:10.299Z,TEBET,Asia/Jakarta,Lost
612,e69da9e5f12613736fd45a8e41ebe67c,Online,2024-04-09T18:52:08.607Z,SUDIRMAN,Asia/Jakarta,Warm
613,6de25df5a84ea9ab3d0d42616717ae71,Offline,2024-08-22T07:21:00.982Z,PASAR MINGGU,Asia/Jakarta,Lost
614,6de25df5a84ea9ab3d0d42616717ae71,Offline,2024-08-22T07:21:00.982Z,PASAR MINGGU,Asia/Jakarta,Lost
615,a033a490e6c7fbce9415a6ec22cbfa10,Offline,2024-02-22T08:09:32.391Z,CIKINI,Asia/Jakarta,Lost
616,9c1299f11ccdee4a97269a66eb07455c,Online,2024-07-24T07:53:57.503Z,TANGERANG,Asia/Jakarta,Warm
617,8cbb968b4fffd87430edf8a311df11e5,Online,2024-04-03T15:44:00.661Z,MENTENG,Asia/Jakarta,Appointment
618,8cbb968b4fffd87430edf8a311df11e5,Online,2024-04-03T15:44:00.661Z,MENTENG,Asia/Jakarta,Deal
619,8cbb968b4fffd87430edf8a311df11e5,Online,2024-04-03T15:44:00.661Z,MENTENG,Asia/Jakarta,Fresh
620,8cbb968b4fffd87430edf8a311df11e5,Online,2024-04-03T15:44:00.661Z,MENTENG,Asia/Jakarta,Appointment
621,bdc35261506e87867fccd300165dd8e8,Online,2023-11-11T00:36:42.723Z,BENHIL,Asia/Jakarta,Appointment
622,bdc35261506e87867fccd300165dd8e8,Online,2023-11-11T00:36:42.723Z,BENHIL,Asia/Jakarta,Appointment
623,bdc35261506e87867fccd300165dd8e8,Online,2023-11-11T00:36:42.723Z,BENHIL,Asia/Jakarta,Warm
624,6c8f66ce9a2d2b64c7a123947d80e397,Online,2023-10-01T20:06:26.615Z,PLUIT,Asia/Jakarta,Maybe
625,008214bb32754cf7c5df0c173ddd1c3c,Online,2024-06-13T11:06:26.034Z,THAMRIN,Asia/Jakarta,Fresh
626,008214bb32754cf7c5df0c173ddd1c3c,Online,2024-06-13T11:06:26.034Z,THAMRIN,Asia/Jakarta,Warm
627,1f20fa9fa6037bfa6bcacda4a5117a80,Online,2024-04-10T09:18:13.491Z,PIK,Asia/Jakarta,Warm
628,689287fbefa27c26620bde92eff9efe1,Online,2023-12-26T13:10:37.693Z,CIPUTAT,Asia/Jakarta,Deal
629,689287fbefa27c26620bde92eff9efe1,Online,2023-12-26T13:10:37.693Z,CIPUTAT,Asia/Jakarta,Fresh
630,6858be97f2b68bcce7cbd1f92e7285ed,Online,2024-03-18T14:01:20.141Z,SUDIRMAN,Asia/Jakarta,Appointment
631,79c9debe77e71a0d8bb3fd8b96b7aa2d,Offline,2024-04-26T00:46:21.055Z,GAJAH MADA,Asia/Jakarta,Warm
632,7c8f7a45a0e84a3ed31a5241c00c7951,Online,2023-10-06T11:55:27.702Z,PLUIT,Asia/Jakarta,Maybe
633,7c8f7a45a0e84a3ed31a5241c00c7951,Online,2023-10-06T11:55:27.702Z,PLUIT,Asia/Jakarta,Follow Up
634,9bf3742cbe7fce18390bec82bf9a3d30,Online,2024-07-18T06:47:05.214Z,THAMRIN,Asia/Jakarta,Warm
