transaction_id,transaction_status,transaction_at,transaction_location,timezone_transaction,transaction_type
01480e0e35ef1726710f10c693617ae5,PAID,2024-08-14T19:27:11.010Z,UBUD,Asia/Makassar,RENEWAL
dded4b5c891221de579b1f01b5a878d6,PAID,2024-04-25T01:01:52.452Z,UBUD,Asia/Makassar,REJOIN
87223e869671f9be103236d9b7ee2afd,PAID,2024-03-27T09:54:05.092Z,CIKINI,Asia/Jakarta,NEW
a8926beebf4bb5a8cb3876e8ea3679ad,FAILED,2024-07-27T07:23:52.358Z,PONDOK INDAH,Asia/Jakarta,NEW
d153333e3a3ee8fbe811df6ee5cca305,PENDING,2024-06-27T08:36:22.321Z,SUDIRMAN,Asia/Jakarta,NEW
94cfcaf4dfcc3907117e65c3ceab93c3,PAID,2024-01-08T19:31:00.569Z,KELAPA GADING,Asia/Jakarta,RENEWAL
636685ff180fb83d6c7116f688ea2cd8,PAID,2024-07-10T07:40:24.661Z,CIKINI,Asia/Jakarta,NEW
b2f03aa6a75561b29edd2c034af374b0,PAID,2024-04-18T02:16:13.807Z,SETIABUDI,Asia/Jakarta,RENEWAL
a52fa7150aa6678bc6810aeaaf9a02f8,PAID,2024-06-28T07:52:55.978Z,MENTENG,Asia/Jakarta,REJOIN
3d0ea75e6bb6b2de6a46be26a9d38a85,PAID,2024-02-06T16:38:12.022Z,UBUD,Asia/Makassar,RENEWAL
a75780544545a3f14ba44b6ce2a39eae,PAID,2024-07-22T10:48:03.045Z,KUNINGAN,Asia/Jakarta,NEW
9131b24d8758c522b7e3b64b53761f65,PENDING,2024-05-27T23:21:26.561Z,MAMPANG,Asia/Jakarta,NEW
52982e2edf1d2bc4375d42663779cfe2,PAID,2024-05-09T10:22:52.8Z,SUDIRMAN,Asia/Jakarta,NEW
d9f6e256bc2e373e2813c93f2a7bc40e,PENDING,2024-08-04T03:17:01.021Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
ec7292a7bc4b22e0d701b243cf3c3bc5,PAID,2024-07-25T06:05:28.671Z,CIKINI,Asia/Jakarta,REJOIN
42df3439b4d775700f45f41d6a423c8a,PAID,2024-07-25T05:12:34.188Z,SEMINYAK,Asia/Makassar,NEW
8bacae2cac040814bb4a6cac375909fa,PAID,2024-06-26T19:56:28.647Z,SENAYAN,Asia/Jakarta,NEW
8143503bfa1da4727eeeec1d44023c5e,PAID,2024-04-06T03:42:58.635Z,BENHIL,Asia/Jakarta,NEW
b343d94540dc55e4be4c5f22b57d2393,PAID,2024-01-19T20:18:01.876Z,BINTARO,Asia/Jakarta,NEW
4c4efb652eebe517f9da6736fe9b5ae1,PAID,2024-06-06T04:14:56.022Z,BENHIL,Asia/Jakarta,NEW
fc2c3b0c5b17626f0f5cd99f7c75f2fb,PAID,2024-03-11T20:05:31.985Z,GREENVILLE,Asia/Jakarta,NEW
5da9f8853a47e13abadf6060b297c7e6,PAID,2024-04-03T08:01:09.46Z,GREENVILLE,Asia/Jakarta,NEW
e7eb900862d6d28f20d09e848560efea,PAID,2024-08-16T17:09:55.944Z,SERPONG,Asia/Jakarta,RENEWAL
bdf35eb194c1b624cff0ea60b8381fdb,PAID,2024-01-08T18:37:20.655Z,ADITYAWARMAN,Asia/Jakarta,UPGRADE
08d24a46b40f853cf831777b68d11a2d,PAID,2024-02-25T06:43:45.386Z,SUNSET ROAD,Asia/Makassar,NEW
a148ca0f6afd548829d2983d2c1e4baa,PAID,2024-08-22T10:02:47.729Z,UBUD,Asia/Makassar,NEW
5dd28aca0858d15f52c4abb79e1dcd33,PAID,2024-04-28T12:51:14.151Z,KUNINGAN,Asia/Jakarta,NEW
555dfcc6baf308b5f3adf6b282c80f7d,PAID,2024-07-12T11:26:59.072Z,ADITYAWARMAN,Asia/Jakarta,NEW
4b935a28e4cff710b2272e8e8578e101,PENDING,2024-06-21T23:34:16.339Z,KUNINGAN,Asia/Jakarta,NEW
e6fbe79fae51573dcabb29f4df2a795e,PAID,2024-08-09T20:13:24.025Z,BSD,Asia/Jakarta,NEW
148dff9c614a913af78eba8d50ca1f77,PENDING,2024-01-01T17:11:28.583Z,SUNSET ROAD,Asia/Makassar,NEW
d6d94d8358600aef621c798acc118f83,PAID,2024-05-11T17:37:47.409Z,TEBET,Asia/Jakarta,NEW
82729c02599bd0ddb92fd23e1c9098f5,PAID,2024-07-26T01:17:57.417Z,BSD,Asia/Jakarta,NEW
3484679559aba15abeb9949553ff481d,CANCELLED,2024-08-19T08:44:37.504Z,SUDIRMAN,Asia/Jakarta,NEW
7667d04b1c5e3cd59cf9eef379919e82,PAID,2024-04-20T15:30:07.525Z,THAMRIN,Asia/Jakarta,NEW
77a437286d28422889a1ff42c1a4f272,PENDING,2024-08-28T09:52:16.153Z,MAMPANG,Asia/Jakarta,NEW
acd2bf0cbbf0ef56679ff0bd776837a7,PAID,2024-06-08T12:28:24.189Z,SUNSET ROAD,Asia/Makassar,RENEWAL
ad2b462e46d699c7e3f0d8e21c64d939,PAID,2024-04-08T11:25:00.191Z,PLUIT,Asia/Jakarta,NEW
dd45722662afff4f307efc6f1cddbe41,PAID,2024-04-04T19:53:19.209Z,SUNSET ROAD,Asia/Makassar,NEW
5419426f5dbd6e49263c7cf2f60ed5be,PAID,2024-05-16T14:21:30.286Z,SETIABUDI,Asia/Jakarta,NEW
864cbe899e5d8cc49726f52a79287978,PAID,2024-02-16T06:55:53.318Z,KELAPA GADING,Asia/Jakarta,NEW
d0236f16835bacb520acb960714c9edb,FAILED,2024-08-01T16:10:00.24Z,KEMANG,Asia/Jakarta,NEW
ebec16db776557922a9785f484946057,PAID,2024-02-12T10:21:55.248Z,PLUIT,Asia/Jakarta,NEW
cf50aa5af1aa362aa62afd24e2f33a76,EXPIRED,2024-08-14T14:43:32.393Z,SENAYAN,Asia/Jakarta,RENEWAL
f17ca1ceb2e20bbc810ac5c67aba2bcc,FAILED,2024-08-26T12:23:31.995Z,GADING SERPONG,Asia/Jakarta,NEW
e1a1feac88000b29f507e1c23d08fb64,PAID,2024-05-14T19:57:00.027Z,ADITYAWARMAN,Asia/Jakarta,REJOIN
d5891156aff2b111eb89a17e0b182116,PAID,2024-05-21T19:38:40.532Z,SUDIRMAN,Asia/Jakarta,NEW
f2dc7b8f0cdaf09b18da6de33dc6ff96,PAID,2024-02-03T01:07:41.708Z,SUNSET ROAD,Asia/Makassar,REJOIN
b51eecaa480521b75caae271bc051d93,PAID,2024-01-09T23:47:27.98Z,BSD,Asia/Jakarta,UPGRADE
b5d4ee80cd2b1542af8f424d55d96d23,EXPIRED,2024-04-23T07:12:46.179Z,PLUIT,Asia/Jakarta,RENEWAL
e6cd4aa019f1476a802fded0e63afc81,PAID,2024-04-11T03:32:42.151Z,DENPASAR,Asia/Makassar,UPGRADE
72fd7505fc2a17f08f17cd898afa337a,REFUNDED,2024-01-08T19:28:10.778Z,DENPASAR,Asia/Makassar,NEW
dd5c1d948ebd38cada72648af51c1509,PAID,2024-08-12T07:24:48.288Z,DENPASAR,Asia/Makassar,RENEWAL
19c1e70f6df0474b576c86d7f21be05b,PENDING,2024-05-03T16:27:15.592Z,SEMINYAK,Asia/Makassar,NEW
ee1ce7e9eb2895fdbb72a7bd939b1e42,PAID,2024-01-21T02:41:13.413Z,KUNINGAN,Asia/Jakarta,REJOIN
f3c6dd07ef1102dc41c6cd8e3539d737,PAID,2024-06-27T02:45:32.004Z,GREENVILLE,Asia/Jakarta,UPGRADE
6acc224a0a7ffa7ab1549621dc0937cf,PAID,2024-04-29T17:07:43.086Z,SEMINYAK,Asia/Makassar,RENEWAL
fb871c51f17b86b3b6fd3e7522036aeb,EXPIRED,2024-01-17T23:27:56.692Z,SERPONG,Asia/Jakarta,NEW
f0f4ab7cd1dfd991843e43d8e2e6e955,PENDING,2024-08-18T21:30:48.263Z,ADITYAWARMAN,Asia/Jakarta,NEW
c83c0f1dabfb769745ec967fbf58cb2b,PAID,2024-05-01T19:24:29.173Z,ARTERI PONDOK INDAH,Asia/Jakarta,RENEWAL
2b2c45e0265d9f242435dea606181fab,PAID,2024-05-07T15:03:50.646Z,SETIABUDI,Asia/Jakarta,NEW
1f4f415dd9875f61965fa7e22f1b41fb,PAID,2024-04-09T01:47:55.302Z,KUNINGAN,Asia/Jakarta,NEW
940cad5f9701b59b7b0e47ceba6d4f2c,EXPIRED,2024-04-29T13:08:21.383Z,SETIABUDI,Asia/Jakarta,NEW
15e763140e8b34cc88470786bfaac8ef,PAID,2024-07-30T02:15:00.841Z,CIKINI,Asia/Jakarta,NEW
940cad5f9701b59b7b0e47ceba6d4f2c,PAID,2024-01-17T13:20:16.583Z,SUDIRMAN,Asia/Jakarta,NEW
002ff73f5d6b44c8c669c09f76272640,PAID,2024-05-14T12:33:00.96Z,PONDOK INDAH,Asia/Jakarta,NEW
44c729a4c0081243ca39b8634638d4c9,PENDING,2024-08-10T00:26:58.345Z,PLUIT,Asia/Jakarta,NEW
e5f1939383ee8283ed12a4120d2140cc,PENDING,2024-05-10T09:03:06.162Z,CIKINI,Asia/Jakarta,NEW
3fd41ff6c74585b7e8cedb5c15058e8a,EXPIRED,2024-02-17T11:26:00.886Z,SUDIRMAN,Asia/Jakarta,REJOIN
1901e650b8b1650687b772636a73c2de,PAID,2024-07-17T13:36:16.554Z,KEMANG,Asia/Jakarta,NEW
3b186575ba064adcee80bee617242dfd,PAID,2024-05-26T12:06:30.494Z,SETIABUDI,Asia/Jakarta,REJOIN
d56d909173c97ce6b2f1a612628fce72,FAILED,2024-03-24T04:53:21.317Z,BENHIL,Asia/Jakarta,NEW
d13e471b34062d79ec07e8764e42a114,PAID,2024-07-05T11:48:23.77Z,THAMRIN,Asia/Jakarta,NEW
ecfa6e17d8cc4f0c0103869e51effe81,PAID,2024-06-05T18:22:28.919Z,KEMANG,Asia/Jakarta,NEW
5c62971744ef7e6d845edee30a953bc2,PAID,2024-08-08T16:20:28.018Z,KUNINGAN,Asia/Jakarta,UPGRADE
34d241a544e793fb17307d23b33c8fc7,EXPIRED,2024-03-14T22:43:08.807Z,PONDOK INDAH,Asia/Jakarta,NEW
daa416a8e90d8ba2ab87623c62b7c950,REFUNDED,2024-04-03T03:14:12.505Z,KEMANG,Asia/Jakarta,NEW
dd5cb5bc88311cfcd71e89b3e9959f23,PAID,2024-03-24T03:25:28.543Z,BSD,Asia/Jakarta,REJOIN
5be86e70317952be992a1624ef5c4fd2,PAID,2024-08-05T13:52:36.108Z,SEMINYAK,Asia/Jakarta,NEW
7f1c85121882a34fc87866fca206bfdf,PAID,2024-02-06T23:34:51.083Z,MAMPANG,Asia/Jakarta,NEW
4c17d3d3cb5ed92c911cdec070c78934,REFUNDED,2024-07-15T07:01:51.543Z,PLUIT,Asia/Jakarta,RENEWAL
964350cf78b6a3c2d179ac4dc3513fc0,PAID,2024-08-26T21:08:15.03Z,CIKINI,Asia/Jakarta,NEW
920ed7d9d10a49b84f6780892b7f61e4,PAID,2024-07-15T14:20:13.897Z,DENPASAR,Asia/Makassar,NEW
888bd821156b7320f5de6320b5adcdb5,PAID,2024-05-21T20:18:16.809Z,KEMANG,Asia/Jakarta,NEW
a461350d85a7567457dcd7f0da0d590a,PAID,2024-02-28T11:49:11.935Z,ALAM SUTERA,Asia/Jakarta,NEW
fed58e6dac06137b23b44d7d5bbbf2e2,PAID,2024-06-25T11:22:05.795Z,SETIABUDI,Asia/Jakarta,NEW
cc875f61cab7065603da06737b9e6a17,FAILED,2024-08-21T06:45:45.101Z,DENPASAR,Asia/Makassar,NEW
2bc6c51815edb6281cc1586b0ca31227,PAID,2024-08-05T11:37:20.026Z,MAMPANG,Asia/Jakarta,NEW
015b75b2eea79ba1f3a2ebac804597e4,PAID,2024-01-23T17:07:49.295Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
0914c93cdb0f8b21dcd698687359e8fa,PAID,2024-08-09T05:47:31.056Z,THAMRIN,Asia/Jakarta,NEW
27a0e89a696b8061e17b60364d3fa369,PAID,2024-07-16T05:42:52.565Z,GREENVILLE,Asia/Jakarta,UPGRADE
28435c82a2046732d18c5a4a1fffa79c,PAID,2024-04-23T07:18:58.542Z,BENHIL,Asia/Jakarta,NEW
90c37db1a6f3978a6c943a826e64905e,PAID,2024-01-31T10:21:05.041Z,BENHIL,Asia/Jakarta,NEW
0dcaac04adc4f8db9f1d00e6d2d75470,FAILED,2024-08-28T17:49:19.808Z,SUDIRMAN,Asia/Jakarta,NEW
cb8c3784ee805b8b8cdf7bd4f171eb05,FAILED,2024-04-28T12:14:07.402Z,BSD,Asia/Jakarta,REJOIN
2475461a1e3e9b76fdd73685e5baf82c,PAID,2024-05-14T16:01:09.036Z,GREENVILLE,Asia/Jakarta,REJOIN
06a5f113312f5ee7cba991a9ec794329,PAID,2024-08-28T05:46:26.129Z,THAMRIN,Asia/Jakarta,NEW
b93678bcb6be50817272b17b85a70bb2,PAID,2024-05-23T08:28:21.981Z,SUNSET ROAD,Asia/Makassar,NEW
d9f2199d37e112057cfb7d2a4ef5aaff,EXPIRED,2024-02-06T04:32:45.081Z,SETIABUDI,Asia/Jakarta,NEW
28e7759f95b8961c4153b0d91b694259,PAID,2024-05-27T19:35:44.167Z,ALAM SUTERA,Asia/Jakarta,REJOIN
224b662cbae0dc76fcf0b40dec891a4d,PAID,2024-04-30T20:45:42.04Z,SUNSET ROAD,Asia/Makassar,NEW
28069808e54ddc731a2a27aa49ec7013,PAID,2024-02-06T12:16:10.989Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
6581bdbb1df7ab786c0928e856f74395,EXPIRED,2024-01-29T23:27:11.894Z,PONDOK INDAH,Asia/Jakarta,NEW
8466e8d8528a05a4f8c3d52737e63b59,PAID,2024-04-22T15:50:53.072Z,DENPASAR,Asia/Pontianak,NEW
ada0a9fd082615cfc8fd9a824fea77f3,EXPIRED,2024-06-06T03:43:59.418Z,DENPASAR,Asia/Makassar,NEW
21c92e235c9fbcbb8fb8975ada066f44,PAID,2024-08-04T17:05:09.222Z,SUNSET ROAD,Asia/Makassar,UPGRADE
d27b1338bc501514c746dfb1de72adfd,FAILED,2024-01-07T09:10:26.693Z,SENAYAN,Asia/Jakarta,NEW
f9872cfa72bec20c8ec5adbf9f8140fa,PAID,2024-06-04T14:46:46.018Z,SERPONG,Asia/Jakarta,RENEWAL
c87d20ecbc813b296ec518a0725be158,FAILED,2024-08-05T09:47:55.04Z,ALAM SUTERA,Asia/Jakarta,NEW
f9aaca22cf0441af91d8a38e40b1b3e3,PAID,2024-08-09T19:20:53.525Z,PONDOK INDAH,Asia/Jakarta,NEW
f7363b3b769f9352ae0418d2d689eff9,PAID,2024-04-30T10:13:46.466Z,SEMINYAK,Asia/Makassar,NEW
40e3f846184036e3d756859ce6928e31,PAID,2024-05-26T04:16:19.399Z,ARTERI PONDOK INDAH,Asia/Jakarta,RENEWAL
27809115179229eca5d66ea8b08fe174,EXPIRED,2024-06-13T23:02:07.054Z,BINTARO,Asia/Jakarta,NEW
a5a49f9d427493d898ab67f2ed6a4b45,PAID,2024-06-06T21:07:13.219Z,DENPASAR,Asia/Makassar,NEW
66eb9025b5560c4fe99b0f98b9d85246,REFUNDED,2024-06-30T13:11:45.515Z,KUNINGAN,Asia/Jakarta,NEW
31bcb515d3a5e094b86f7aa59ff69a14,FAILED,2024-08-10T13:59:12.026Z,SETIABUDI,Asia/Jakarta,REJOIN
560c8d17d38dc37561e8da1524cc0c00,PAID,2024-01-20T20:57:57.816Z,KEMANG,Asia/Jakarta,REJOIN
dc79619917369450bcf7659917e59f1f,REFUNDED,2024-06-22T10:39:58.064Z,KUNINGAN,Asia/Jakarta,NEW
1b716ebe4103e0a00fce42dc4b90f2a4,PAID,2024-06-14T02:11:28.613Z,SERPONG,Asia/Jakarta,NEW
dda8a4b2ecb797a186e1dff442cb3b3c,PAID,2024-03-28T02:44:40.529Z,BENHIL,Asia/Jakarta,RENEWAL
cb32005fa91b47f687c927353e027a7d,FAILED,2024-03-26T10:12:04.037Z,KUNINGAN,Asia/Jakarta,NEW
38b5def07b5b27f61828efbb6a86570b,PAID,2024-07-18T23:58:00.487Z,PLUIT,Asia/Jakarta,REJOIN
74abc4026d584fc6f434350414eb92c7,FAILED,2024-05-15T21:43:41.674Z,THAMRIN,Asia/Jakarta,REJOIN
23046ccae910b0542314863b5beb187b,EXPIRED,2024-02-03T11:38:59.387Z,SEMINYAK,Asia/Makassar,NEW
48493cedf356182d233b8499e1842fc3,PAID,2024-08-03T14:33:59.966Z,DENPASAR,Asia/Makassar,NEW
b074d16c5ff60ad53d30bc5e4b4f0d0c,PAID,2024-04-04T22:18:39.742Z,UBUD,Asia/Makassar,NEW
d1845d3e731535f828788c1c3fa4c994,CANCELLED,2024-08-05T17:41:27.208Z,THAMRIN,Asia/Jakarta,NEW
f3ff60b308e18d8ee13b27a15df7120a,EXPIRED,2024-04-18T03:11:53.441Z,SEMINYAK,Asia/Makassar,UPGRADE
33c8e55bc9fb75f8b087d49acb73390a,PENDING,2024-03-31T03:42:38.958Z,PONDOK INDAH,Asia/Jakarta,NEW
667a6cf0886e9aa43a90a178b55a99ad,FAILED,2024-08-19T07:07:58.607Z,BSD,Asia/Jakarta,RENEWAL
505e7c70e1c98f16602efeeecff71236,PAID,2024-05-24T10:03:20.635Z,CIKINI,Asia/Jakarta,RENEWAL
f442f83de495dfe4038c8d587d975f70,PENDING,2024-05-19T21:58:45.121Z,ALAM SUTERA,Asia/Jakarta,NEW
ca4b897e4c5fa71b28e456a883cca96c,PAID,2024-01-30T08:33:19.937Z,SENAYAN,Asia/Jakarta,NEW
d00193bb02fa37f9ca70a764b9203283,PAID,2024-01-29T00:10:17.887Z,SUNSET ROAD,Asia/Makassar,RENEWAL
bb5917c56e71a2dddf68e42a377ccdec,PENDING,2024-04-04T18:30:37.562Z,SUDIRMAN,Asia/Jakarta,REJOIN
74ea6b3c29a6ffa33c568515650ce2bb,PAID,2024-04-19T10:08:07.751Z,UBUD,Asia/Makassar,NEW
74d5dae90a0a3aed886fa0ac9044c37a,EXPIRED,2024-03-20T01:03:01.279Z,SENAYAN,Asia/Jakarta,NEW
f40fd2a1d639da1a5eed9c5af2c90cb3,FAILED,2024-03-01T09:18:31.581Z,ALAM SUTERA,Asia/Jakarta,NEW
e5d25cb2facfd956dff957b2a058ed83,PENDING,2024-06-19T02:24:52.976Z,SERPONG,Asia/Jakarta,NEW
970f577441eb6e0aceb2a66ba73e846a,PENDING,2024-07-24T02:17:58.962Z,SUDIRMAN,Asia/Jakarta,NEW
ffda054eaa9f83f4a8fcfca22552ae8c,PAID,2024-04-29T06:17:48.734Z,KELAPA GADING,Asia/Jakarta,RENEWAL
9ac3f30ffa3425f11ffa74c9f660c1e0,PAID,2024-03-02T05:11:23.512Z,TEBET,Asia/Jakarta,NEW
3091bab5dea4e74557d3712764d00105,REFUNDED,2024-01-25T06:25:42.511Z,SUDIRMAN,Asia/Jakarta,NEW
58176c4a06af034c29c85d426540d3f9,CANCELLED,2024-06-12T19:58:17.959Z,BSD,Asia/Jakarta,UPGRADE
9a11e07b34c61844d3c4fa2e33df0e78,PAID,2024-06-11T00:59:21.420Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
aa6e7c3f9f75c09242832ebd4c7f5ba5,EXPIRED,2024-05-25T19:25:37.253Z,DENPASAR,Asia/Makassar,NEW
465eb585ad54a0537633a81e04392108,PAID,2024-05-14T13:56:10.567Z,BENHIL,Asia/Jakarta,NEW
c1b51ffdb38003e79b1af88ba4b442ff,REFUNDED,2024-05-12T07:47:55.991Z,ADITYAWARMAN,Asia/Jakarta,REJOIN
58c255a704f952009795eb236d2136d3,PAID,2024-03-24T03:19:31.42Z,GADING SERPONG,Asia/Jakarta,NEW
719af189b00888a1355fdcadc45cfbfb,PENDING,2024-06-02T22:07:07.422Z,ALAM SUTERA,Asia/Jakarta,NEW
f1028a48e7d7160e3402b067b0fec9cb,PAID,2024-07-23T05:44:34.365Z,SERPONG,Asia/Jakarta,NEW
965f946ad5899d5b06494533a07cc802,FAILED,2024-01-09T02:07:53.479Z,UBUD,Asia/Makassar,NEW
16e7c5413f6d1a83c95647da810386c3,PENDING,2024-06-25T18:37:45.082Z,CIKINI,Asia/Jakarta,NEW
ff7c11af6ae0df1f27004ad9cc93782d,EXPIRED,2024-05-07T12:41:41.814Z,KEMANG,Asia/Jakarta,REJOIN
f91005e74ac6ec77846cbc6738bfb039,EXPIRED,2024-02-17T11:15:41.843Z,BSD,Asia/Jakarta,RENEWAL
295fcfafba6aa6f0422e92868ecbcebc,PAID,2024-01-10T13:31:03.528Z,KUNINGAN,Asia/Jakarta,RENEWAL
be23fa27c09e705d74e8dbf57b782d79,PAID,2024-03-06T15:41:49.803Z,GREENVILLE,Asia/Jakarta,RENEWAL
6f5913e30cf54886ad068d1f51615056,PAID,2024-03-24T21:16:07.387Z,GADING SERPONG,Asia/Jakarta,NEW
c7c0d471dd19378f71790ec9465e3cd3,PENDING,2024-07-03T02:25:10.676Z,TEBET,Asia/Jakarta,RENEWAL
5f8a16d11548fcb778dc5157f208194b,PENDING,2024-05-04T12:26:42.387Z,MENTENG,Asia/Jakarta,NEW
63f0a4efa54f01ff9ddcb245b681709f,PAID,2024-04-17T23:29:53.429Z,BENHIL,Asia/Jakarta,NEW
f3deaead16be3974881b9a308f93a011,PAID,2024-08-11T15:03:08.407Z,GREENVILLE,Asia/Jakarta,NEW
7c8fb8749c0c2893b39039fd70333d47,FAILED,2024-05-19T19:30:39.655Z,SETIABUDI,Asia/Jakarta,NEW
f21a125dd829df08293ad2d4004de17a,PENDING,2024-02-12T09:36:03.936Z,SUNSET ROAD,Asia/Makassar,RENEWAL
a90453c2422d00c442916a0720c02f07,EXPIRED,2024-04-11T07:30:09.662Z,BSD,Asia/Jakarta,NEW
69dee05f533d963437089b8c2d3591dc,PAID,2024-06-19T06:48:55.231Z,BSD,Asia/Jakarta,NEW
1a29c8179b5c01c83e15423ca11c886a,PAID,2024-02-12T01:32:22.917Z,BSD,Asia/Jakarta,NEW
336b96675e6b879c7a4a34eba4943a20,EXPIRED,2024-08-02T07:49:37.67Z,ALAM SUTERA,Asia/Jakarta,NEW
0fbc656b3f092467b2fff920ee9f99fc,PAID,2024-06-06T02:32:27.754Z,SEMINYAK,Asia/Makassar,NEW
9f8ff18ae6c45694202dd4768308fd91,PAID,2024-03-20T09:10:19.731Z,MENTENG,Asia/Jakarta,REJOIN
cfcbec52f1f3b67a123fa69792e0e5c1,PAID,2024-07-23T04:02:09.149Z,TEBET,Asia/Jakarta,NEW
4c6abdda85f1116eeae3858e2811580d,PENDING,2024-06-04T22:11:34.032Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
a00fccad19d0bbd8e77ee322f8bfb849,PENDING,2024-03-21T15:44:58.569Z,KELAPA GADING,Asia/Jakarta,RENEWAL
b590d6a894b3e7e00181821aeb08e3ed,CANCELLED,2024-03-21T16:12:21.146Z,UBUD,Asia/Makassar,REJOIN
0c6186a0cd97d51a5f07536a4c145256,PENDING,2024-05-11T22:41:56.453Z,TEBET,Asia/Jakarta,REJOIN
1a0877db97aa472e79e660758b84eb3d,PAID,2024-04-10T04:54:03.615Z,MENTENG,Asia/Jakarta,RENEWAL
2a6a8d31c422daed17c3416e160f8849,PAID,2024-03-24T20:16:20.608Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
8ecc50e6800e080484743b069681e6a3,REFUNDED,2024-02-21T07:27:40.006Z,KEMANG,Asia/Jakarta,NEW
4f06e83a51c8b3e124deb9a0bb0c04ae,PAID,2024-01-16T11:44:09.342Z,THAMRIN,Asia/Jakarta,NEW
507e303697caefe32bfdc379a9a37712,PAID,2024-07-15T06:19:52.904Z,GADING SERPONG,Asia/Jakarta,NEW
9f377cec086a43777aba1e8108254eed,FAILED,2024-06-30T11:03:17.633Z,TEBET,Asia/Jakarta,NEW
7e6fa45d4aba6704592bdef7207c5d8f,PAID,2024-01-18T11:47:39.589Z,GREENVILLE,Asia/Jakarta,NEW
4db9735fd8c8b0debd9246960a7599bb,EXPIRED,2024-04-12T20:49:34.078Z,SEMINYAK,Asia/Makassar,NEW
580ae2333809c4a3b5114bf0c2d74dc6,PAID,2024-07-04T15:47:04.610Z,KELAPA GADING,Asia/Jakarta,UPGRADE
cc94b0fd51ff62aacd7c1919e2e2d0c9,PAID,2024-01-09T13:15:39.165Z,GADING SERPONG,Asia/Jakarta,REJOIN
154b567004b721b805f7ef03e025c529,PAID,2024-07-23T23:58:02.429Z,BINTARO,Asia/Jakarta,NEW
747911f81f69cc419eb9bc9b7ddffa52,PAID,2024-01-03T08:42:43.989Z,KELAPA GADING,Asia/Jakarta,REJOIN
43e52345b099a90848a798fba911a554,PENDING,2024-05-21T10:05:00.443Z,SUDIRMAN,Asia/Jakarta,NEW
f9fbb4dc43688739ee9ce09a00ee4f6b,PENDING,2024-07-06T23:29:52.902Z,BINTARO,Asia/Jakarta,NEW
beadd9572c5d31299f5d10b7387b6598,PAID,2024-07-09T01:46:58.447Z,KUNINGAN,Asia/Jakarta,RENEWAL
be859cf016085028e469e9c53da2b1ca,PAID,2024-01-10T01:48:35.773Z,ADITYAWARMAN,Asia/Jakarta,RENEWAL
13f1e5b609102e495510c4f1ddd80cc3,PAID,2024-02-16T17:33:53.152Z,UBUD,Asia/Jakarta,NEW
db0f3a856c3ee48d8092c284afb58a38,FAILED,2024-04-29T20:32:07.942Z,TEBET,Asia/Jakarta,NEW
37559607bcf2e08becbe632e314bed30,PAID,2024-08-10T17:53:32.287Z,THAMRIN,Asia/Jakarta,NEW
ba4324562ac863c235c831dfec8d3098,PAID,2024-02-15T12:56:23.695Z,UBUD,Asia/Makassar,UPGRADE
1db1f663bbb32e8189dd58b6ec10cd36,FAILED,2024-06-17T20:38:47.386Z,ADITYAWARMAN,Asia/Jakarta,NEW
7fc5cdc574b2c30939eec7e483eae170,PAID,2024-07-24T06:44:16.304Z,UBUD,Asia/Makassar,NEW
2c552573b8b9d0dc631deb71fc02e561,PAID,2024-06-08T02:47:44.588Z,BENHIL,Asia/Jakarta,RENEWAL
35c9b47664c1851aea7542ca3a90ca14,PENDING,2024-07-30T21:59:07.27Z,ALAM SUTERA,Asia/Jakarta,NEW
7a9550407539a0093990f2a6bab721a3,PAID,2024-06-17T00:55:10.659Z,SERPONG,Asia/Jakarta,UPGRADE
0066d67839994c62383b363e70e88e99,PAID,2024-07-07T12:58:49.254Z,MAMPANG,Asia/Jakarta,NEW
8fd518f9eacc1d2fd43d7c221bda70b4,REFUNDED,2024-04-19T11:02:26.246Z,SERPONG,Asia/Jakarta,NEW
8711711c450c6e9a4228849bd625563e,PAID,2024-02-07T12:10:59.487Z,GREENVILLE,Asia/Jakarta,NEW
e4ba104e0d4d94d390fe32dfa552c939,REFUNDED,2024-01-01T18:14:03.46Z,ADITYAWARMAN,Asia/Jakarta,UPGRADE
71ef327b4ab37f2771f49e0c9fb20d69,PENDING,2024-04-16T18:31:47.171Z,SENAYAN,Asia/Jakarta,NEW
d3fb3ceb733853b21d134c5a54d150a4,FAILED,2024-08-06T12:14:49.218Z,BINTARO,Asia/Jakarta,NEW
b5b5b4f701bda2db16a005df5ecd9faf,PAID,2024-05-25T18:11:41.072Z,BINTARO,Asia/Jakarta,NEW
bbc9ad95e5a2c188cc7db48ae83ef35b,PAID,2024-01-31T13:28:01.023Z,GREENVILLE,Asia/Jakarta,NEW
3b6a208d5e57b39fcafc90aae1c2cd50,FAILED,2024-07-06T03:51:21.652Z,ARTERI PONDOK INDAH,Asia/Jakarta,NEW
c31ff59e468e19863791b755a3a70401,PENDING,2024-05-23T13:58:33.831Z,SENAYAN,Asia/Jakarta,NEW
